id,description,title
4c41d4c3-7725-4c4f-939f-907c11f8d2ea,"Fulkerson 2012 William Vigne GrÃ¼ner Veltliner (Seneca Lake)#Aromas of pressed apple and pear are savory and earthy on this brisk, medium-bodied GrÃ¼ner Veltliner. There's a dusty minerality that lingers through the midpalate, but the finish is bright and lemony.",Fulkerson 2012 William Vigne GrÃ¼ner Veltliner (Seneca Lake)
27df247b-75ea-41aa-9ac7-8a010e7a12b4,"Stomping Ground 2012 Chardonnay (California)#Pleasant and fruity to sip, soft in texture, light- to medium bodied, it has a rich yellow-gold color, butter-candy aromas, ripe apple flavors and a slightly sweet finish.",Stomping Ground 2012 Chardonnay (California)
d7e38d43-1b08-4da1-91e6-c4f127d035ff,"L. Tramier & Fils 2012 Linteau Red (CÃ´tes du RhÃ´ne)#This blend of 70% Grenache and 30% Syrah is a chunky, slightly rustic style of CÃ´tes-du-RhÃ´ne. It starts off with tar and herb aromas, then turns plummy and chocolaty on the palate. Drink nowâ€“2017.",L. Tramier & Fils 2012 Linteau Red (CÃ´tes du RhÃ´ne)
101352d5-7af8-4909-848c-d31fe6db1f60,"Lo Nuevo 2012 Covello AlbariÃ±o (RÃ­as Baixas)#Peach and apple aromas are fruity but not precise or minerally. This has peachy acidity but a wide, unfocused palate. Flavors of peach and nectarine are tasty but lack the crispness that AlbariÃ±o is known for.",Lo Nuevo 2012 Covello AlbariÃ±o (RÃ­as Baixas)
f5f77516-e33b-4f66-951d-e65567a715f4,"Pierre AndrÃ© 2011  Ladoix#This tight wine has red fruit acidity without the richness. With its green edge, it's likely to remain full of acidity even as it matures.",Pierre AndrÃ© 2011  Ladoix
b44b21a1-bb8e-47ff-a654-d087cc6039bb,"Suvla 2012 Kinali Yapincak (Thrace)#Made of Kinali Yapincak, a grape native to Turkey, this deep-straw colored wine does not give up much on the nose beyond a touch of apricot and just-washed cotton sheets. It does not seem wholly integrated on the palate, with chewy tannins overpowering flavors of melon, toast and white flower.",Suvla 2012 Kinali Yapincak (Thrace)
c8585f50-aa25-4234-8f34-cef113baef07,Swedish Hill 2012 Reserve Chardonnay (Finger Lakes)#Pressed apple notes are touched with butter and creamed corn on this savory-style Chardonnay. It's rich and full on the palate with a satisfying silkiness that's brightened with lemony acidity.,Swedish Hill 2012 Reserve Chardonnay (Finger Lakes)
cc5528bf-e536-442c-a1f1-b359e70d48f1,"Chanson PÃ¨re et Fils 2012  VirÃ©-ClessÃ©#The green fruit flavors dominate this very fresh, crisp wine. It has acidity as much as fruitiness, giving a steely, tight character. Drink now.",Chanson PÃ¨re et Fils 2012  VirÃ©-ClessÃ©
fe8216f4-383b-42c6-a218-56c36706c8f8,Coto de Hayas 2013 Chardonnay (Campo de Borja)#Mild aromas of apple and generic white fruits are friendly enough. This has a monotone citrusy mouthfeel and flavors of tangerine and grapefruit. A bit of stalky corn and hay flavor rises up on the finish.,Coto de Hayas 2013 Chardonnay (Campo de Borja)
1bb4fecd-f1a0-454d-8de3-ce8784de7ac1,"Demessey 2011 Les HÃ¢tes  (Santenay)#A firm wine that is mainly tannin without a great fruit element. It is dry, tight and hard-edged.",Demessey 2011 Les HÃ¢tes  (Santenay)
b9bf4974-7936-423a-a808-f21b5316958d,"Jean-Marie Challand 2012 Vieilles Vignes  (VirÃ©-ClessÃ©)#Tropical in character, this wine has soft acidity and an attractive texture. With ripe mango flavor, it's full in the mouth and ready to drink.",Jean-Marie Challand 2012 Vieilles Vignes  (VirÃ©-ClessÃ©)
ea637e93-9771-40cd-865e-308f187891d1,"Domaine Sophie Cinier 2012  MÃ¢con-FuissÃ©#Burnt caramel aromas give a wine that has weight, sweetness and packs in the vanilla. It misses out on real fruitiness, giving weight rather than freshness.",Domaine Sophie Cinier 2012  MÃ¢con-FuissÃ©
1dee202e-6b70-4663-8d74-2b52afa9b055,"Fazeli Cellars 2009 Khayyam Cabernet Sauvignon (Temecula Valley)#Complicated, at times confusingly dank aromas of mushrooms, hops, dill and other wet herbs emerge from this bottling. Those atypical varietal characters find their way onto the palate as well, with olive and stewed mushrooms leading the way.",Fazeli Cellars 2009 Khayyam Cabernet Sauvignon (Temecula Valley)
b9d29802-f57a-4a62-b031-12e7b2c79c2d,"Four Degrees of Riesling 2012 2nd Degree Medium Sweet Riesling (Finger Lakes)#Lush and tropical with rich, ripe streaks of pineapple and mango, this medium-sweet Riesling is unabashedly forward and fruity, but hints of earth and dust on the midpalate lend a dark tone. Light on its feet, with a lemony finish.",Four Degrees of Riesling 2012 2nd Degree Medium Sweet Riesling (Finger Lakes)
748c4bc4-9811-4c30-8bb7-d3c46d7ce417,"Pierre AndrÃ© 2012  Saint-VÃ©ran#Tight, acidic and very crisp, it's propelled forward by lemon zest and grapefruit flavors. It is bright, fruity and light in texture.",Pierre AndrÃ© 2012  Saint-VÃ©ran
7e8e005a-2319-4a90-ba9f-3372538e74ab,"Jean-Marie Challand 2012 Les Tilles  (MÃ¢con-Villages)#This soft, open wine has a light fruit character with attractive acidity and a crisp aftertaste. Drink now.",Jean-Marie Challand 2012 Les Tilles  (MÃ¢con-Villages)
f92def24-e46c-4c3b-8c67-20b83f36e0cc,"Joseph Burrier 2012 ChÃ¢teau de Beauregard  (Saint-VÃ©ran)#A vegetal wine that has acidity and rhubarb flavors. It is tight and full of acidity, with a very citrusy aftertaste. Drink now.",Joseph Burrier 2012 ChÃ¢teau de Beauregard  (Saint-VÃ©ran)
1ee9cb22-74d8-49d5-895e-97847d4566c2,"King's Garden Vineyards 2010 Cabernet Franc (Finger Lakes)#While pulpy and ripe on the nose with aromas of blackberry and cherry compote, this Cabernet Franc runs towards the savory side on the palate. Bold in body and alcohol, it's rich with red fruit, but has a musty, earthen tone that persists through the finish.",King's Garden Vineyards 2010 Cabernet Franc (Finger Lakes)
953f02b2-5a22-4f8c-8f77-0a388e0b8035,"McGregor 2010 Reserve Cabernet Sauvignon (Finger Lakes)#Scents of fresh red cherries and bramble wood entice on the nose of this aromatic, spice-toned Cabernet Sauvignon. The palate, while crisp with cranberry acidity, is a bit subdued with subtle red-fruit flavor and a finish that wraps up short and tight.",McGregor 2010 Reserve Cabernet Sauvignon (Finger Lakes)
03924e0f-22c9-47a6-b160-88b4d13844bc,"Bodegas Valdemar 2010 Conde de Valdemar Old Vines  (Rioja)#Raisiny, pruny aromas are all that register on this rubbery, jammy Garnacha. Flavors of sweet plum, raspberry and raisin are chunky, while the finish is raisiny in flavor and rubbery in feel.",Bodegas Valdemar 2010 Conde de Valdemar Old Vines  (Rioja)
e5e51737-b4d2-47e3-9e0e-fa5b1b3da3a6,"Protos 2011 Reserva  (Ribera del Duero)#Gritty, intense, oaky and powerful from start to finish, this displays black-fruit aromas, hints of asphalt and an intense mouthfeel with a tight grip. A common duo of black-fruit and oaky flavors finishes with vanilla notes and a hint of coconut. Drink this structured, fully tannic RDD through 2028.",Protos 2011 Reserva  (Ribera del Duero)
64bdfa4c-2e6a-4db5-bcda-80c2e7adee01,"Schloss Vollrads 2015 SpÃ¤tlese Riesling (Rheingau)#Electric lemon-lime acidity reverberates throughout this light-bodied Riesling. The palate is fruity, pulsing with sweet, fresh peach, apricot and tangerine flavors. The finish lingers on a delicately lacy sweetness.",Schloss Vollrads 2015 SpÃ¤tlese Riesling (Rheingau)
6f318d76-6ceb-459d-a067-20ffb24c0db4,"Sojourn 2013 Cabernet Sauvignon (Oakville)#This hails from a 1,000â€“1,400-foot elevation site above the valley floor called Oakville Ranch that contributes beautiful power in its firm, integrated tannin and oak. Balanced, the wine exudes lovely notes of boysenberry tart, blackberry and cedar, with a dusting of clove.",Sojourn 2013 Cabernet Sauvignon (Oakville)
4253cffd-4413-4c32-88aa-adeaf5d6453d,"Stag's Leap Wine Cellars 2013 Cask 23 Estate Cabernet Sauvignon (Napa Valley)#This is a rich, peppery and generously tannic and full-bodied expression of the grape, both powerful and brimming in grace. Soft and mellow on the midpalate, it builds up ripeness and texture toward the finish, ending with a satisfying bite of graham cracker and chocolate.",Stag's Leap Wine Cellars 2013 Cask 23 Estate Cabernet Sauvignon (Napa Valley)
1b618cd1-9031-46f6-8c46-40ea9ed906be,"Thorn Clarke 2014 Eden Trail Riesling (Eden Valley)#Lean, tight and austere, this textbook Eden Valley Riesling should develop well over the next 5â€“8 years, reaching maturity around 2022. Scents of petrichor and tangerine ease into tart lemon-lime notes on the palate, ending tart and mouthpuckering.",Thorn Clarke 2014 Eden Trail Riesling (Eden Valley)
e4d4ffca-8ccb-44af-9f67-e067111506a6,"AratÃ¡s 2011 Shake Ridge Ranch Petite Sirah (Amador County)#This full-bodied wine has a big impact on the palate due to smoky, meaty flavors, very firm tannins and an overall huge personality. It starts with aromas of charcoal and charred oak, goes to ripe, rich but not sweet fruit flavors, and finishes with all that grip as well as lingering smoky nuances.",AratÃ¡s 2011 Shake Ridge Ranch Petite Sirah (Amador County)
c902b1ba-b57b-492a-a6dd-3c32daa68fd4,"Santos & Seixo 2013 Santos da Casa Grande Reserva Red (Douro)#This wine has fine tannins, ripe berry fruits and well-integrated acidity. Rich and juicy, it offers blackberry flavors and a crisp aftertaste. Drink this wine, part of a range of wines from across Portugal, from 2018.",Santos & Seixo 2013 Santos da Casa Grande Reserva Red (Douro)
22ba07d0-c32c-476e-a7ea-18446fc0eaca,"Spicy Vines 2014 Joie de Vivre Chardonnay (Mendocino Ridge)#Subtle, well-balanced and rich in texture, this full-bodied wine sneaks up on the taste buds, starting with mild Bosc pear and toasted-almond aromas, then pouring richer pear, honey and hazelnut flavors onto the palate. A slight reserve in the flavors is more than offset by a quiet complexity and lingering finish.",Spicy Vines 2014 Joie de Vivre Chardonnay (Mendocino Ridge)
d8b6c9ff-4a85-44ec-94f9-149959f7b29d,"Terra d'Oro 2014 Teroldego (Amador County)#Super-concentrated and intense, this starts with a very deep color and aromas like espresso and smoked meat. Flavors suggest black cherry and cranberry shaded with spices. An earthy, savory thread runs through all the dark fruit and spices, lingering on the finish.",Terra d'Oro 2014 Teroldego (Amador County)
03f8e0df-f402-4a12-88ea-a4bad5db5930,"The Eyrie Vineyards 2015 Original Vines Pinot Gris (Dundee Hills)#Planted in 1965, these are the oldest examples of this variety in the country. Jason Lett showcases this special fruit in this natural wine with no sulfites added and no cold stabilization. Light gold in color, the crisp apple flavors are forward, the balance is spot on and the finish polished. Drink now through 2020.",The Eyrie Vineyards 2015 Original Vines Pinot Gris (Dundee Hills)
0ee02d29-810f-4e6b-a143-a9aea925af61,"Tongue Dancer 2014 Putnam Vineyard Pinot de Ville Pinot Noir (Sonoma Coast)#In this inaugural release, winemaker James MacPhail travels to the far reaches of Annapolis to source grapes from the true wilderness, the site next door to Goldrock Ridge Vineyard. Made in a full-bodied style, this wine is intriguing in dried herb, black pepper and forest floor, with a healthy, lengthy seasoning of savory black tea.",Tongue Dancer 2014 Putnam Vineyard Pinot de Ville Pinot Noir (Sonoma Coast)
a367137c-f496-41b4-a5d3-71570569d6ae,"Uvaggio 2015 Secco Moscato (Lodi)#This bone-dry and floral wine will taste great with simple appetizers like toasted nuts or fresh cheeses. It is very well concentrated and has medium to full body. An opulent texture helps carry the floral, appley, grapefruity flavors into the finish.",Uvaggio 2015 Secco Moscato (Lodi)
1da2c65a-ff1f-4234-a399-f59b35c6806c,"WillaKenzie Estate 2014 Triple Black Slopes Pinot Noir#A slightly bitter tobacco note frames black-cherry fruit. The tannins need more time to smooth out, and that bitter streak is a bit worrisome. But that said, this powerful deep compact wine may explode with flavor if you have the patience to cellar it. Drink after 2020.",WillaKenzie Estate 2014 Triple Black Slopes Pinot Noir
a39bca6a-dbfb-4673-85fa-af1264d1a4d2,"WillaKenzie Estate 2015 Estate Grown Pinot Blanc#This thoroughly delightful wine puts a polished sheen on this grape, that is so often lost in the shuffle between Pinot Gris and Chardonnay. Here the clean and fresh flavors of grapefruit, white peach and melon mingle gracefully, with palate-pleasing texture and zippy acidity.",WillaKenzie Estate 2015 Estate Grown Pinot Blanc
95357b96-6d8e-4e4b-a335-ce7deba6b512,"William Harrison 2014 Sangiacomo Family Vineyards Chardonnay (Carneros)#With a pronounced sensibility of caramelized apple and toasted brioche, this wine opens with a memorable lushness and richness that finds its balance in stony minerality. The highlights of flavor lean into golden pear compote and lemon zest, with a delicate seasoning of ginger.",William Harrison 2014 Sangiacomo Family Vineyards Chardonnay (Carneros)
62416c7a-276a-4c51-bafe-54f93f9e6b1c,"Yohan Lardy 2015 Le Vivier  (Fleurie)#This is a beautifully perfumed wine, ripe with black fruits and generous with its tannins and acidity. It comes from a one-acre parcel called Le Vivier which has 70-year-old vines. It is concentrated, dense and with aging potential. Drink from 2018.",Yohan Lardy 2015 Le Vivier  (Fleurie)
ee5fd594-1d18-4e3a-832d-2d4db5044fe6,"Avennia 2014 Arnaut Boushey Vineyard Syrah (Yakima Valley)#Coming from one of the state's most esteemed Syrah vineyards, this wine wins over fans by its brains rather than its brawn. High-toned aromas of dried herbs mix with notes of raspberry, blue fruit and iron. The flavors are fresh and layered, bringing a sense of vibrancy and deliciousness.",Avennia 2014 Arnaut Boushey Vineyard Syrah (Yakima Valley)
d1b7de29-44bb-4f0a-85ee-1895650cd32f,"Bella 2013 Big River Ranch Vineyard Series Zinfandel (Alexander Valley)#From century-old vines, this wine is potent and focused, with powerful, ripe fruit flavors and a texture that feels polished and precise. The aromas favor black cherry and black pepper, the flavors are fresh and mouth-filling, and the wine has firm acidity and tannins that make the texture appetizing.",Bella 2013 Big River Ranch Vineyard Series Zinfandel (Alexander Valley)
5c292ec8-b4d0-4074-980d-69d2ed74b846,"Brian Carter Cellars 2012 Solesce Red (Columbia Valley (WA))#The winery's flagship wine, Cabernet Sauvignon makes up just over half, with the balance Merlot, Petit Verdot, Malbec and Cabernet Franc. Despite its age, it starts tight as a drum, with light aromas of spice, dark cherry, coffee and dried flowers. It's full flavored, with a dazzling richness to the textured fruit and barrel notes. Best after 2021.",Brian Carter Cellars 2012 Solesce Red (Columbia Valley (WA))
422253da-5ff5-4326-91dd-6f004af7b14f,"Bulas 2010 Grande Reserva Red (Douro)#A blend from two vineyards, this wine is rich and full bodied, with fine tannins and a dark concentration. With its perfumed character and tight structure, it is impressive, full of black fruits with a strong mineral streak. Drink this still-young wine from 2019.",Bulas 2010 Grande Reserva Red (Douro)
051a6866-6e29-4523-97f4-82bf2c88ae4b,"Cadaretta 2013 Syrah (Columbia Valley (WA))#Though labeled as a Syrah, this drinks more like a GSM, with 11% MourvÃ¨dre, 5% Grenache and 2% Viognier contributing prominently to the blend. Aromas of cocoa, orange peel, coffee grounds, raspberry and dark fruit are followed by full-bodied fruit and barrel flavors.",Cadaretta 2013 Syrah (Columbia Valley (WA))
863cab7d-2dfc-461a-bdfe-2c038dd6edb4,"Raptor Ridge 2015 Pinot Gris (Willamette Valley)#A pretty light gold hue, this wine shines brightly from the first sniff to the last sip. It's clean and dense, with notes of bee pollen and lemon oil, flavors of apple and pear, and a touch of vanilla cookie.",Raptor Ridge 2015 Pinot Gris (Willamette Valley)
503d2660-60f6-45cb-9505-3159f404e718,"Dr. Heidemanns-Bergweiler 2015 Bernkasteler Badstube Auslese Riesling (Mosel)#Dusty minerals, pollen and spice notes lend complexity to this honey-toned auslese. The palate is decadently sweet, glazed in caramelized sugar and heaving with ripe cantaloupe and peach flavors. A bite of lemon-lime acidity offsets all the opulence, lending edge to a long, lingering finish.",Dr. Heidemanns-Bergweiler 2015 Bernkasteler Badstube Auslese Riesling (Mosel)
e8a0cf8f-9a0c-4a03-83da-35b882bb0d52,"Castillo De Feliciana 2012 AlbariÃ±o (Columbia Valley (WA))#In Spain, AlbariÃ±o is usually a steely, bone dry, sea-inflected white wine. Here it is made in an off-dry style, with 10 g/L residual sugar. The sweetness masks any apparent varietal specificity, resulting in a pleasant, but generic white wine.",Castillo De Feliciana 2012 AlbariÃ±o (Columbia Valley (WA))
f4a2cf17-b401-4d56-a4dc-6fd5f7a2c7aa,"Dr. Loosen 2012 Ãœrziger WÃ¼rzgarten GG RÃ©serve Alte Reben Erste Lage Dry Riesling (Mosel)#Layers of exotic spice and crushed earth permeate through this dry Riesling paying just homage to it's red-clay origins in Ãœrziger WÃ¼rzgarten, the spice garden of the Mosel. It's exquisitely light bodied, a revitalizing crush of cutting white grapefruit and lime flavors. The finish is marked by a meandering spray of spice and honey. Drinks well now but should improve through at least 2030.",Dr. Loosen 2012 Ãœrziger WÃ¼rzgarten GG RÃ©serve Alte Reben Erste Lage Dry Riesling (Mosel)
ede8815d-bd36-4336-b578-ac053591903f,"Meyer Family Cellars 2012 Petite Sirah (Yorkville Highlands)#Big and bold in character, this full-bodied and abundantly tannic wine looks black to the rim and smells like pencil shavings, leather and wood smoke. The flavors are dry but enticing, with dark chocolate, charred beef and black cherry. It needs until at least 2022 to peak.",Meyer Family Cellars 2012 Petite Sirah (Yorkville Highlands)
649d52a1-e9ce-4bdb-ac82-62a434745902,"Ovum 2015 Memorista Tradition Riesling (Eola-Amity Hills)#From a different block of the same vineyard as the â€œWhale labelâ€ Memorista, this is drinking much better at the moment. It's smooth and suppleâ€”a pretty wine with honeyed minerality around fruit flavors of citrus and peaches.",Ovum 2015 Memorista Tradition Riesling (Eola-Amity Hills)
c993f245-5825-4ca4-80ab-636e63b2db1c,"Perelada 2012 Finca MalaveÃ¯na Red (EmpordÃ )#This five-grape blend is muscular and wide on the palate, with oaky berry flavors that are also tarry and toasty. Hard tannins and some chop on the finish suggest further aging would be beneficial. Drink this Cabernet-led blend that also includes Garnacha, Syrah, Merlot and Cab Franc through 2025.",Perelada 2012 Finca MalaveÃ¯na Red (EmpordÃ )
a653431a-de3b-4d55-864e-bf52a8447074,"Proper 2014 Estate Syrah (Walla Walla Valley (WA))#The aromas jump up, with mesmerizing notes of fresh herbs, green olive, violets, orange peel, smoked meat and huckleberry. The palate shows a light but pillowy texture alongside flavors that carry on the finish. It's all about subtlety.",Proper 2014 Estate Syrah (Walla Walla Valley (WA))
05aa43c1-7f1c-4c93-aa7d-433829dd1f8c,"Quinta da ZaralhÃ´a 2008 Reserva Red (Douro)#Produced in the Douro Superior region in the far east of the Douro Valley, this wine is dense with tarry tannins and black fruits. Wood aging and the concentration of old vines make it impressive. Drink now until 2022.",Quinta da ZaralhÃ´a 2008 Reserva Red (Douro)
5a92af2d-a8c3-4d6c-89e8-3d0ec2f6e2c9,"Ramos-Pinto 2014 Duas Quintas Reserva Red (Douro)#The Reserve version of this brand, this young wine is ripe and firm, with great potential. The Duas Quintas (two estates) are Ervamoira and Bons Ares, both in the Douro Superior. With attractive smoky flavors and ripe red-berry fruits it will become a rich wine. Drink from 2020.",Ramos-Pinto 2014 Duas Quintas Reserva Red (Douro)
af4d8744-4f48-4a5a-955d-96119abc9296,"Wyncroft 2013 Wren Song Riesling (Lake Michigan Shore)#Lemon pith and ripe peach aromas are clouded under a distinctly medicinal tone of baby aspirin. While there is nice roundness to the palate and balanced acidity to boot, the flavors are mild showings of orchard fruit and lemon curd.",Wyncroft 2013 Wren Song Riesling (Lake Michigan Shore)
806e4622-44b1-482b-b4d6-630c89916ae4,"Vicente Gandia 2014 Hoya de Cadenas Organic Verdejo (Spain)#Lightly floral aromas are dilute while hinting at quince jelly. There's not a lot of vitality to the palate, while tangerine and nectarine flavors are watery. Pithy citrus notes carry the finish before it putters out.",Vicente Gandia 2014 Hoya de Cadenas Organic Verdejo (Spain)
c140e0d5-6f0b-40d2-acc5-03307f137f0b,"Casa Montes 2014 Ampakama Chardonnay (San Juan)#Tropical aromas revolve around lemon-lime. This is acidic without much body. Flavors of lemon, melon, mango and green apple are lean and finish with tangy, pithy citrus flavors.",Casa Montes 2014 Ampakama Chardonnay (San Juan)
b90276f0-e46f-4c11-a5ec-64066f1de2a1,"Albet I Noya 2014 XA Xarel-lo (PenedÃ¨s)#Bland aromas suggest applesauce. This varietal Xarello feels plump but flat. Candied, generic white-fruit flavors are nonspecific, while this offers up citrus notes and pyrazines on the finish.",Albet I Noya 2014 XA Xarel-lo (PenedÃ¨s)
7fc7f127-0283-46b7-9169-65350987c44c,"Gustafson Family 2012 Mountain CuvÃ©e Estate Zinfandel (Dry Creek Valley)#From the producer's Old Vineyard Block, and blended with 20% Petite Sirah and 5% Syrah, this wine has a rustic barnyardy quality. It offers a tightness of dried herb around broad, sweet tannins, strawberry jam and chocolate.",Gustafson Family 2012 Mountain CuvÃ©e Estate Zinfandel (Dry Creek Valley)
b7d5c371-47da-41db-9ae2-b37f565159a1,"JAQK Cellars 2013 High Roller Pinot Noir (Sonoma Coast)#Meant to provide value, this wine also offers big oak, smoke and a bittersweet taste of black-tea tannins. Shy in fruit, this has a slightly reduced effect on the finish.",JAQK Cellars 2013 High Roller Pinot Noir (Sonoma Coast)
63fa86a7-2618-49a2-a9b9-926ab8841a82,"Gracianna 2014 Suzanne's Blend Chardonnay (Russian River Valley)#Apple skin and guava rise out from a more buttery aroma that leads to oak on the palate. Light bodied, the wine finishes tart in lemon and lime.",Gracianna 2014 Suzanne's Blend Chardonnay (Russian River Valley)
7bcd31cc-35d8-492a-b277-c07403e26631,"Angulo Innocenti 2013 Cabernet Sauvignon (La Consulta)#Leafy, green aromas suggest eucalyptus and a briar patch. A lean palate offers aroma-matching flavors of green herbs along with plum, cherry and clay notes. This is oaky and resiny tasting on the finish, and hot as well.",Angulo Innocenti 2013 Cabernet Sauvignon (La Consulta)
763e037d-4870-4a55-a38f-bc2f2c18806f,"Cable Car 2013 Cabernet Sauvignon (Lodi)#This is on the light side, with simple flavors and a juicy, soft texture that shows very little tannin. Aromas and flavors recall cherries and strawberries.",Cable Car 2013 Cabernet Sauvignon (Lodi)
b94af2ab-bdf8-4264-86f8-a6b032f55955,"Landmark 2014 Grand Detour Pinot Noir (Sonoma Coast)#Shy and reserved on the nose, this wine is invitingly smooth and velvety in texture, with an intensity at its core. Anise, black tea, rose petals and cherry pie all figure in, with a juicy succulence making it pleasurable from first sip to last drop.",Landmark 2014 Grand Detour Pinot Noir (Sonoma Coast)
c43892d6-6f7d-4de5-8075-a308a1aa189f,"Lasseter 2012 Paysage Estate Grown Red (Sonoma Valley)#This wine combines 42% Merlot with 30% Cabernet Sauvignon, 23% Malbec and 5% Cabernet Franc. It is inviting in juicy red berry and currant, with accents of lavender and herb. Full figured, it offers additionally compelling layers of subtle spice before a focused finish.",Lasseter 2012 Paysage Estate Grown Red (Sonoma Valley)
bda8b998-7066-4732-9906-248ac8a74bd2,"Lava Cap 2012 Estate Bottled Cabernet Franc (El Dorado)#An almost sweet oakiness rounds the corners of this full-bodied, lavishly flavorful wine. It wafts vanilla and chocolate in the aromas, ripe black cherry and dark chocolate on the palate, and a lingering baking-spice character on the finish.",Lava Cap 2012 Estate Bottled Cabernet Franc (El Dorado)
82821425-a7e9-442a-8e54-59059d7624da,"Leonard Kreusch 2015 Piesporter GoldtrÃ¶pfchen Kabinett Riesling (Mosel)#A touch of spring blossom perfumes notes of smoke and struck flint on the nose of this Kabinett. It's delightfully zingy, casting darts of lemon-lime acidity through flavors of sweet tangerine and apricot. The steely, mineral-toned finish is exhilarating and long.",Leonard Kreusch 2015 Piesporter GoldtrÃ¶pfchen Kabinett Riesling (Mosel)
5988adb4-ebb7-44b1-b330-e594181f724d,"Markus Huber 2012 Hugo GrÃ¼ner Veltliner (NiederÃ¶sterreich)#One of the classic, simple, attractive GrÃ¼ners to come out of Austria, this brings forward lively green fruits, a touch of spice and crisp acidity. It's totally ready to drink. Screwcap.",Markus Huber 2012 Hugo GrÃ¼ner Veltliner (NiederÃ¶sterreich)
89e5ae04-33d7-4e8e-b1ed-b5cf1fefdc52,"Leonard Kreusch 2015 Piesporter Michelsberg Kabinett Riesling (Mosel)#Subdued smoke and earth tones on the nose contrast the concentrated tangerine and crunchy peach flavors in this bristling Kabinett. Lithe and lean, it boasts a piercing lime backbone that is exhilarating to the senses. Delicate honey tones soften a lingering finish.",Leonard Kreusch 2015 Piesporter Michelsberg Kabinett Riesling (Mosel)
c8cf080c-b179-498e-bd7b-311d912d0e8b,"Liberated 2015 Sauvignon Blanc (North Coast)#Tangy grapefruit and gooseberry flavors make this new wine from Jackson Family Estates lively, fresh and palate-cleansing. It has medium body, good concentration and bracing acidity.",Liberated 2015 Sauvignon Blanc (North Coast)
52ef28c7-0981-4e1b-8484-c9a9c1efd044,"Donkey & Goat 2014 Five Thirteen Red (El Dorado)#Vivid, tangy cherry and raspberry flavors practically light up this medium-bodied, polished and complex wine. It pours out red cherry, cranberry and raspberry in refreshing bursts with each sip, with a lightly astringent, lip-smacking finish.",Donkey & Goat 2014 Five Thirteen Red (El Dorado)
637c129d-ec9c-4be9-b794-1c9d3ba6e98d,"Donkey & Goat 2015 Grenache Noir Grenache (El Dorado)#This medium-bodied wine walks its own path, smelling like flowers, honey and ripe peaches. It tastes fresh, nicely tart, lightly tannic and floral, making for an adventurous and energizing path to take.",Donkey & Goat 2015 Grenache Noir Grenache (El Dorado)
d8b0f42a-10cc-4c4c-a585-ead359a54754,"Donnafugata 2012 Brut Metodo Classico Sparkling (Sicilia)#Linear and refreshing, this vibrant sparkler offers aromas of ripe citrus, yeasty bread crust and a whiff of Mediterranean brush. A blend of Chardonnay and Pinot Nero, the sleek, polished palate delivers ripe lemon, nectarine, rosemary and a mineral note alongside bright acidity. It finishes clean and dry.",Donnafugata 2012 Brut Metodo Classico Sparkling (Sicilia)
c3929fbe-a57d-4e01-9f60-c982f0aaaf5f,"Dr. Heidemanns-Bergweiler 2015 Bernkasteler Badstube  Kabinett Riesling (Mosel)#While a tad more slender in frame than many of 2015's single-vineyard Kabinetts, this delicate Riesling offers a zesty punch of sweet-tart tangerine and quince flavors. It's irresistibly thirst quenching, finishing on a salty tang of mineral and lime.",Dr. Heidemanns-Bergweiler 2015 Bernkasteler Badstube  Kabinett Riesling (Mosel)
1d34580a-a6c1-4c1f-8097-902c4815e22c,"Luis Segundo Correas 2013 Valle Las Acequias Cabernet Sauvignon (Mendoza)#Wiry, briary currant and herbal aromas announce a hard but juicy wine with buttery oak, salty red fruit flavors and a loud herbal angle. This is both briny tasting and a touch weedy on the finish.",Luis Segundo Correas 2013 Valle Las Acequias Cabernet Sauvignon (Mendoza)
6b6c035e-147b-4d85-bf09-fb7726eb7ffe,"Parras Vinhos 2014 Montaria Tinto Red (Alentejano)#This is a rich, full wine that has red fruits and soft tannins. With balanced acidity, only a hint of tannins, it is ready to drink.",Parras Vinhos 2014 Montaria Tinto Red (Alentejano)
a1a3defd-c224-402b-a990-cadf5af37de2,"Quinta do Casal Branco 2014 Quartilho Branco White (Tejo)#This is a gentle, ripe wine that has pineapple and peach flavors and fresh fruitiness. It is smooth with balanced acidity and a zesty aftertaste. Drink now.",Quinta do Casal Branco 2014 Quartilho Branco White (Tejo)
08d614ee-5ceb-47f5-9476-b63525303ad8,"Quinta do Casal Monteiro 2015 White (Tejo)#A young, fresh blend of Arinto and FernÃ£o Pires, the wine is fruity, light and with a crisp, bright aftertaste. Drink now.",Quinta do Casal Monteiro 2015 White (Tejo)
a75f9df3-5df3-4b60-ab3b-4a6e49445cb1,"Schmidt 2012 Pinot Noir (Applegate Valley)#Somewhat disjointed flavors mix subtle red fruits with cracker, licorice and coffee. So far the components have not smoothed out. It's a flavor jumble.",Schmidt 2012 Pinot Noir (Applegate Valley)
e9b7f451-79a9-4d5c-8cfd-6d18c465a2db,Three Fires 2013 Unoaked Chardonnay (Lake Michigan Shore)#Faint notes of yuzu rise over underripe peach in this unoaked Chardonnay. The light-bodied palate shows a mild concentration of lemon leading to a short but clean finish.,Three Fires 2013 Unoaked Chardonnay (Lake Michigan Shore)
